t,vx,vxintra,vxinter,vy,vyintra,vyinter,fx,fy,ax,ay,cbocc
-4.969992498124531,1.9603240542842997e-6,1.8988849998162053e-13,1.9603238643957993e-6,1.6105403159793383e-6,5.759442481254256e-15,1.610540389579405e-6,4.8036182188274076e-5,0.0,2.0613725068882858e-5,0.0,1.2191175930604089e-14
-4.9674918729682425,2.147165725782017e-6,1.9826232742508137e-13,2.1471655275196894e-6,1.9181093520049348e-6,-4.031609736877979e-14,1.918109388077786e-6,5.263550725174767e-5,0.0,2.048787353270579e-5,0.0,1.6359289439742968e-14
-4.964991247811954,2.3190628976290197e-6,1.568211733185422e-13,2.3190627408078466e-6,2.2464454919978715e-6,-5.759442481254256e-14,2.246445560036353e-6,5.7328815104134956e-5,0.0,2.0350403382393274e-5,0.0,2.1397373334378838e-14
-4.962490622655665,2.4748421633474243e-6,8.539726819260635e-14,2.4748420779501563e-6,2.5933356874630536e-6,3.4556654887525534e-14,2.5933357050663477e-6,6.211648283624614e-5,0.0,2.0201079124507512e-5,0.0,2.7373696039259097e-14
-4.959989997499374,2.6140429802180707e-6,-6.657052426819608e-14,2.6140430467885953e-6,2.9565923869572513e-6,-1.7278327443762767e-14,2.956592386854833e-6,6.699885720710266e-5,0.0,2.003966436039064e-5,0.0,3.434822245883472e-14
-4.957489372343085,2.7368193566954527e-6,-1.7774758432368458e-13,2.736819534443037e-6,3.334132169757296e-6,-4.6075539850034045e-14,3.3341321960318182e-6,7.197625376881835e-5,0.0,1.9865921863106156e-5,0.0,4.237229184409579e-14
-4.954988747186796,2.843826705906938e-6,2.3505338871962306e-13,2.8438264708535495e-6,3.723994498604798e-6,-5.759442481254256e-14,3.7239945675447126e-6,7.704895598413887e-5,0.0,1.96796136565766e-5,0.0,5.148862690203831e-14
-4.952488122030507,2.9361001648861425e-6,-1.4993994483760216e-13,2.936100314826088e-6,4.124398000978076e-6,-1.7278327443762767e-14,4.1243979526700344e-6,8.221721433676806e-5,0.0,1.948050109693852e-5,0.0,6.173160971548778e-14
-4.949987496874218,3.0149403893988462e-6,-2.3136936301677694e-13,3.0149406207682094e-6,4.533737710319205e-6,1.7278327443762767e-14,4.533737757303159e-6,8.748124543475803e-5,0.0,1.9268344956130432e-5,0.0,7.312775177728244e-14
-4.9474868717179294,3.081793707553425e-6,1.0066246842284185e-13,3.0817936068909564e-6,4.950609716447842e-6,-3.4556654887525534e-14,4.950609732041629e-6,9.284123110715426e-5,0.0,1.9042905507730834e-5,0.0,8.569628586879798e-14
-4.9449862465616405,3.1381495975323694e-6,2.4525740709726365e-13,3.138149352274962e-6,5.37380806122172e-6,-3.4556654887525534e-14,5.373808100566206e-6,9.829731749414928e-5,0.0,1.8803942615063738e-5,0.0,9.944981073330233e-14
-4.942485621405352,3.185453942105557e-6,4.891733935687403e-14,3.185453893188218e-6,5.802310720053656e-6,-2.879721240627128e-14,5.80231075611107e-6,0.00010384961413097236,0.0,1.8551215821587943e-5,0.0,1.1439492872987567e-13
-4.939984996249063,3.225037118387208e-6,-2.4621140217627987e-14,3.225037143008349e-6,6.23524980255615e-6,-4.6075539850034045e-14,6.2352498022823195e-6,0.00010949819302577656,0.0,1.828448444358294e-5,0.0,1.3053282960660474e-13
-4.937484371092773,3.2580614156756584e-6,6.227069398048046e-14,3.258061353404963e-6,6.671910394893447e-6,4.6075539850034045e-14,6.671910338133842e-6,0.00011524308773176563,0.0,1.8003507665149732e-5,0.0,1.4785978967570896e-13
-4.934983745936485,3.285490215897668e-6,-1.1322631469796552e-13,3.285490329123983e-6,7.111709768194177e-6,1.7278327443762767e-14,7.111709695591985e-6,0.00012108429241383304,0.0,1.7708044635538518e-5,0.0,1.663675710441732e-13
-4.932483120780195,3.308077291822799e-6,8.475529352646314e-14,3.3080772070675053e-6,7.5541592971176746e-6,-2.3037769925017022e-14,7.5541593411863585e-6,0.00012702176091002192,0.0,1.7397854568815068e-5,0.0,1.8604372219429524e-13
-4.929982495623905,3.3263689410248934e-6,-2.334008749537163e-13,3.326369174425768e-6,7.998843581874978e-6,-5.759442481254256e-15,7.998843592150157e-6,0.00013305540578800626,0.0,1.707269684588341e-5,0.0,2.0687179701520308e-13
-4.927481870467616,3.3407274923668833e-6,1.079587003710021e-14,3.3407274815710134e-6,8.445404782545284e-6,1.7278327443762767e-14,8.44540475586514e-6,0.00013918509739698095,0.0,1.6732331118870795e-5,0.0,2.288315215803572e-13
-4.9249812453113275,3.3513600188638023e-6,-2.2460469575621442e-13,3.351360243468498e-6,8.893523111844267e-6,-5.18349823312883e-14,8.893523170511065e-6,0.0001454106629152026,0.0,1.637651741789137e-5,0.0,2.518989465967295e-13
-4.922480620155039,3.3583630154358612e-6,-4.2440160720634184e-14,3.358363057876022e-6,9.342903225561484e-6,-1.7278327443762767e-14,9.34290321002675e-6,0.0001517318853935025,0.0,1.6005016260194397e-5,0.0,2.7604662875335277e-13
-4.91997999499875,3.3617633972309624e-6,-2.818671465691411e-13,3.3617636790981095e-6,9.793262375387204e-6,-6.911330977505107e-14,9.793262440602627e-6,0.00015814850279509705,0.0,1.5617588761711185e-5,0.0,3.012438850497834e-13
-4.917479369842461,3.361567786651492e-6,-2.0487946100330218e-13,3.361567991530953e-6,1.0244327644380011e-5,0.0,1.0244327673649304e-5,0.00016466020703202375,0.0,1.5213996751006112e-5,0.0,3.2745716077026985e-13
-4.914978744686172,3.3578035000264916e-6,-3.0460797284590995e-13,3.3578038046344638e-6,1.0695835860575167e-5,-5.759442481254256e-15,1.0695835836913464e-5,0.0001712666429985252,0.0,1.4794002885641212e-5,0.0,3.5465054406327484e-13
-4.912478119529883,3.3505585940650704e-6,-8.605220284294573e-14,3.3505586801172723e-6,1.1147537167838949e-5,1.7278327443762767e-14,1.1147537179295307e-5,0.00017796740760174588,0.0,1.4357370770961396e-5,0.0,3.8278644957721145e-13
-4.909977494373593,3.3400095149740652e-6,-2.1968992917835358e-13,3.3400097346639944e-6,1.1599201136637124e-5,5.759442481254256e-15,1.1599201177310896e-5,0.00018476204879008096,0.0,1.3903865081306613e-5,0.0,4.1182648080669997e-13
-4.907476869217305,3.3264447894228704e-6,2.6607230937560076e-13,3.326444523350561e-6,1.2050625800600205e-5,-2.3037769925017022e-14,1.2050625823651866e-5,0.00019165006457953846,0.0,1.3433251683657439e-5,0.0,4.417324665503851e-13
-4.904976244061015,3.3102718883102584e-6,2.703380620914174e-13,3.3102716179721975e-6,1.2501646911947507e-5,-4.6075539850034045e-14,1.2501646903235535e-5,0.00019863090207852544,0.0,1.2945297763713914e-5,0.0,4.724676513457784e-13
-4.902475618904726,3.2920202046595685e-6,1.8012935878490318e-13,3.2920200245302094e-6,1.295214821633255e-5,-4.031609736877979e-14,1.2952148300292178e-5,0.00020570395651135851,0.0,1.2439771954419028e-5,0.0,5.039980077279429e-13
-4.899974993748437,3.2723287688370974e-6,1.3314494330365336e-14,3.272328755522602e-6,1.3402072510972609e-5,3.4556654887525534e-14,1.34020725444985e-5,0.00021286857024097888,0.0,1.1916444466923165e-5,0.0,5.36293625588137e-13
-4.897474368592148,3.2519284770288457e-6,2.241947251232181e-13,3.2519282528341218e-6,1.3851428964900114e-5,-7.487275225630532e-14,1.3851429036564901e-5,0.00022012403179123556,0.0,1.1375087223991786e-5,0.0,5.693301255050088e-13
-4.894973743435859,3.2316148864319776e-6,1.7173582159292e-13,3.2316147146961555e-6,1.4300298187272031e-5,-5.759442481254256e-14,1.4300298230921377e-5,0.0002274695748691145,0.0,1.0815473995859695e-5,0.0,6.030900366880558e-13
-4.89247311827957,3.2122184880678834e-6,-3.17900790384773e-13,3.212218805968674e-6,1.4748834634816825e-5,-5.18349823312883e-14,1.4748834587472875e-5,0.000234904377387389,0.0,1.0237380538530883e-5,0.0,6.375640802973204e-13
-4.889972493123281,3.1945719465933893e-6,6.204543971165719e-14,3.1945718845479502e-6,1.5197266968919883e-5,0.0,1.519726695507189e-5,0.00024242756048808013,0.0,9.64058473451816e-6,0.0,6.727523013156509e-13
