t,vx,vxintra,vxinter,vy,vyintra,vyinter,fx,fy,ax,ay,cbocc
-4.852463115778944,1.9922495448144335e-6,-1.7676565471654574e-16,1.992249544991199e-6,1.34135748590587e-6,-2.109170830537447e-18,1.3413574859079791e-6,0.0003650983645198885,0.0,-1.6984359967082316e-6,-0.0,3.044922556435319e-12
-4.849962490622655,2.063551206475676e-6,-7.55995299098641e-16,2.0635512072316717e-6,1.4058091090001775e-6,0.0,1.4058091090001775e-6,0.00037386603987438774,0.0,-2.6223589767395126e-6,-0.0,3.2863769938831394e-12
-4.847461865466367,2.1360201342252036e-6,-1.1527426079201615e-15,2.1360201353779464e-6,1.4721741518921898e-6,-2.2497822192399436e-17,1.4721741519146876e-6,0.0003826975364422949,0.0,-3.5682868451825964e-6,-0.0,3.542560864698665e-12
-4.844961240310077,2.209641014347371e-6,-1.2595179862618692e-15,2.2096410156068887e-6,1.540471574521675e-6,1.8982537474837024e-17,1.5404715745026926e-6,0.00039159079025373526,0.0,-4.536376629804162e-6,-0.0,3.814095361867801e-12
-4.842460615153788,2.2843977015474434e-6,2.1333678653252266e-15,2.2843976994140754e-6,1.6107197370564105e-6,2.4606993022936883e-17,1.6107197370318033e-6,0.0004005436628086658,0.0,-5.526780104146542e-6,-0.0,4.101613950337567e-12
-4.839959989997499,2.3602731956162694e-6,6.3851256854135105e-16,2.360273194977757e-6,1.682936321704513e-6,3.444979023211164e-17,1.6829363216700634e-6,0.00040955394022122813,0.0,-6.539643600088938e-6,-0.0,4.405761984866575e-12
-4.8374593648412105,2.4372496575572864e-6,-2.260465985665722e-16,2.437249657783333e-6,1.7571383724562568e-6,-9.139740265662271e-18,1.7571383724653965e-6,0.0004186193323760554,0.0,-7.5751078182737076e-6,-0.0,4.727196292069243e-12
-4.834958739684922,2.5153083806862947e-6,-1.450570920752886e-15,2.5153083821368657e-6,1.8333422716344508e-6,2.038865136186199e-17,1.833342271614062e-6,0.0004277374720971916,0.0,-8.633307636446645e-6,-0.0,5.066584715879592e-12
-4.832458114528633,2.5944297922044523e-6,6.713930651215505e-17,2.594429792137313e-6,1.9115636893239926e-6,1.5467252757274612e-17,1.9115636893085253e-6,0.00043690591433027785,0.0,-9.714371915729402e-6,-0.0,5.424605625381857e-12
-4.829957489372344,2.674593433352485e-6,-1.1605724562595697e-16,2.6745934334685426e-6,1.9918176294910826e-6,4.00742457802115e-17,1.9918176294510082e-6,0.00044612213533863176,0.0,-1.0818423304868783e-5,-0.0,5.801947384893251e-12
-4.827456864216054,2.7557779660489783e-6,8.1849514608053865e-16,2.7557779652304827e-6,2.074118374365657e-6,-6.186901102909845e-17,2.0741183744275265e-6,0.00045538353191389944,0.0,-1.1945578042489325e-5,-0.0,6.199307785406161e-12
-4.824956239059764,2.8379611494533326e-6,-1.9919470865255514e-15,2.8379611514452797e-6,2.15847945280472e-6,1.757642358781206e-17,2.1584794527871437e-6,0.0004646874206019163,0.0,-1.3095945757395785e-5,-0.0,6.617393436728809e-12
-4.822455613903475,2.9211198539164407e-6,5.395935725525366e-16,2.9211198533768473e-6,2.244913651355727e-6,-3.796507494967405e-17,2.2449136513936924e-6,0.0004740310369444946,0.0,-1.4269629266955109e-5,-0.0,7.056919120012643e-12
-4.819954988747186,3.0052300195217615e-6,-1.282015808454284e-15,3.005230020803777e-6,2.3334329368737204e-6,-1.6170309700787095e-17,2.3334329368898907e-6,0.00048341153473779283,0.0,-1.5466724373605448e-5,-0.0,7.518607099800975e-12
-4.8174543635908975,3.0902666835925697e-6,-4.167424247688286e-16,3.090266684009312e-6,2.424048457219956e-6,4.429258744128639e-17,2.4240484571756635e-6,0.00049282598530795,0.0,-1.668731965953318e-5,-0.0,8.003186394794976e-12
-4.814953738434609,3.1762039455602462e-6,-8.256314154084701e-16,3.176203946385877e-6,2.516770561051508e-6,-7.733626378637306e-18,2.5167705610592415e-6,0.0005022713768047129,0.0,-1.7931496279556792e-5,-0.0,8.511392006430772e-12
