path,zeta,M,dt,dkx,rtol,atol
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.2438354098268829_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,0.2438354098268829,0.00078125,0.0006665366575339244,4.9999999999999996e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.28288694346259696_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,0.28288694346259696,0.00078125,0.0006665366575339244,6.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.3281927872511474_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,0.3281927872511474,0.00078125,0.0006665366575339244,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.3807546021222372_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,0.3807546021222372,0.00078125,0.0006665366575339244,9.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.4417344703140069_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,0.4417344703140069,0.00078125,0.0003332683287669622,3.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.5124805876960934_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,0.5124805876960934,0.00078125,0.0003332683287669622,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.5945570708544391_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,0.5945570708544391,0.00078125,0.0003332683287669622,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.6897785379387658_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,0.6897785379387658,0.00078125,0.0003332683287669622,9.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.8002502278161051_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,0.8002502278161051,4.8828125e-5,0.0026661466301356974,0.0003,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.9284145445194745_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,0.9284145445194745,4.8828125e-5,0.0026661466301356974,0.0003,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.0771050560367692_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,1.0771050560367692,4.8828125e-5,0.0026661466301356974,0.0001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.2496091412919867_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,1.2496091412919867,0.00078125,0.0006665366575339244,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.4497406703726323_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,1.4497406703726323,0.00078125,0.0013330733150678487,9.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.6819243248808697_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,1.6819243248808697,0.00078125,0.0006665366575339244,3.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.9512934226359633_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,1.9512934226359633,0.00078125,0.0006665366575339244,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=10.0_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,10.0,0.00078125,0.005332293260271395,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=2.2638034095214477_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,2.2638034095214477,0.00078125,0.0013330733150678487,4.9999999999999996e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=2.6263635276533326_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,2.6263635276533326,0.00078125,0.0013330733150678487,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=3.046989570903508_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,3.046989570903508,4.8828125e-5,0.0026661466301356974,3.0000000000000004e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=3.5349811050301057_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,3.5349811050301057,0.00078125,0.0026661466301356974,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=4.1011270705513_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,4.1011270705513,0.00078125,0.0026661466301356974,6.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=4.7579443140094115_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,4.7579443140094115,0.00078125,0.0026661466301356974,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=5.5199543212815705_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,5.5199543212815705,0.00078125,0.0026661466301356974,3.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=6.404004271197279_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,6.404004271197279,0.00078125,0.005332293260271395,9.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=7.429639507594946_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,7.429639507594946,0.00078125,0.005332293260271395,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.28288694346259696/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=8.619535664753032_zeta=0.28288694346259696_dkx_PowerLawTest_dkx.hdf5,0.28288694346259696,8.619535664753032,0.0015625,0.005332293260271395,4.9999999999999996e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.11601553017399716_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,0.11601553017399716,0.00078125,0.000773286037042022,1.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.13459603241553642_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,0.13459603241553642,0.00078125,0.000773286037042022,1.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.15615230060004973_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,0.15615230060004973,0.00078125,0.000386643018521011,3.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.18116091942004142_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,0.18116091942004142,0.00078125,0.000386643018521011,3.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.1_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,0.1,0.00078125,0.000773286037042022,1.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.21017480113324882_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,0.21017480113324882,0.00078125,0.000386643018521011,3.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.2438354098268829_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,0.2438354098268829,0.00078125,0.000386643018521011,3.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.28288694346259696_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,0.28288694346259696,0.00078125,0.000386643018521011,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.3281927872511474_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,0.3281927872511474,0.00078125,0.000386643018521011,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.3807546021222372_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,0.3807546021222372,0.00078125,0.000386643018521011,4.9999999999999996e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.4417344703140069_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,0.4417344703140069,0.00078125,0.000386643018521011,6.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.5124805876960934_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,0.5124805876960934,0.00078125,0.000386643018521011,9.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.5945570708544391_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,0.5945570708544391,0.00078125,0.0001933215092605055,3.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.6897785379387658_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,0.6897785379387658,0.00078125,0.0001933215092605055,3.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.8002502278161051_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,0.8002502278161051,0.00078125,0.000386643018521011,4.9999999999999996e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.9284145445194745_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,0.9284145445194745,4.8828125e-5,0.003093144148168088,0.0004000000000000001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.0771050560367692_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,1.0771050560367692,4.8828125e-5,0.003093144148168088,6.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.2496091412919867_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,1.2496091412919867,0.00078125,0.000773286037042022,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.4497406703726323_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,1.4497406703726323,0.00078125,0.000773286037042022,3.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.6819243248808697_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,1.6819243248808697,0.00078125,0.000773286037042022,8.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.9512934226359633_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,1.9512934226359633,0.00078125,0.000773286037042022,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=10.0_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,10.0,0.00078125,0.006186288296336176,4.9999999999999996e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=2.2638034095214477_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,2.2638034095214477,0.00078125,0.001546572074084044,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=2.6263635276533326_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,2.6263635276533326,0.00078125,0.001546572074084044,4.9999999999999996e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=3.046989570903508_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,3.046989570903508,4.8828125e-5,0.003093144148168088,5.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=3.5349811050301057_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,3.5349811050301057,0.00078125,0.003093144148168088,1.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=4.1011270705513_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,4.1011270705513,0.00078125,0.003093144148168088,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=4.7579443140094115_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,4.7579443140094115,0.00078125,0.003093144148168088,6.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=5.5199543212815705_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,5.5199543212815705,0.00078125,0.003093144148168088,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=6.404004271197279_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,6.404004271197279,0.00078125,0.003093144148168088,3.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=7.429639507594946_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,7.429639507594946,0.00078125,0.006186288296336176,9.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3281927872511474/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=8.619535664753032_zeta=0.3281927872511474_dkx_PowerLawTest_dkx.hdf5,0.3281927872511474,8.619535664753032,0.00078125,0.006186288296336176,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3807546021222372/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.11601553017399716_zeta=0.3807546021222372_dkx_PowerLawTest_dkx.hdf5,0.3807546021222372,0.11601553017399716,0.00078125,0.000448565947817897,4.9999999999999996e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3807546021222372/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.13459603241553642_zeta=0.3807546021222372_dkx_PowerLawTest_dkx.hdf5,0.3807546021222372,0.13459603241553642,0.00078125,0.000448565947817897,6.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3807546021222372/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.15615230060004973_zeta=0.3807546021222372_dkx_PowerLawTest_dkx.hdf5,0.3807546021222372,0.15615230060004973,0.00078125,0.000448565947817897,6.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3807546021222372/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.18116091942004142_zeta=0.3807546021222372_dkx_PowerLawTest_dkx.hdf5,0.3807546021222372,0.18116091942004142,0.00078125,0.000448565947817897,6.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3807546021222372/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.1_zeta=0.3807546021222372_dkx_PowerLawTest_dkx.hdf5,0.3807546021222372,0.1,0.00078125,0.000448565947817897,4.9999999999999996e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3807546021222372/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.21017480113324882_zeta=0.3807546021222372_dkx_PowerLawTest_dkx.hdf5,0.3807546021222372,0.21017480113324882,0.00078125,0.000448565947817897,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3807546021222372/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.2438354098268829_zeta=0.3807546021222372_dkx_PowerLawTest_dkx.hdf5,0.3807546021222372,0.2438354098268829,0.00078125,0.000448565947817897,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3807546021222372/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.28288694346259696_zeta=0.3807546021222372_dkx_PowerLawTest_dkx.hdf5,0.3807546021222372,0.28288694346259696,0.00078125,0.000448565947817897,8.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3807546021222372/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.3281927872511474_zeta=0.3807546021222372_dkx_PowerLawTest_dkx.hdf5,0.3807546021222372,0.3281927872511474,0.00078125,0.000448565947817897,1.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3807546021222372/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.3807546021222372_zeta=0.3807546021222372_dkx_PowerLawTest_dkx.hdf5,0.3807546021222372,0.3807546021222372,0.00078125,0.0002242829739089485,3.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3807546021222372/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.4417344703140069_zeta=0.3807546021222372_dkx_PowerLawTest_dkx.hdf5,0.3807546021222372,0.4417344703140069,0.00078125,0.0002242829739089485,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3807546021222372/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.5124805876960934_zeta=0.3807546021222372_dkx_PowerLawTest_dkx.hdf5,0.3807546021222372,0.5124805876960934,0.00078125,0.0002242829739089485,4.9999999999999996e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=0.3807546021222372/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.5945570708544391_zeta=0.3807546021222372_dkx_PowerLawTest_dkx.hdf5,0.3807546021222372,0.5945570708544391,0.00078125,0.0002242829739089485,4.9999999999999996e-6,1.0e-13
