t,vx,vxintra,vxinter,vy,vyintra,vyinter
1.9054763690922698,-55.96511776286812,-56.3006133335826,0.33549557071449926,-2.600021439742804,2.2382096176443156e-13,-2.600021439742709
1.9154788697174325,-57.704515039939245,-58.16585278065923,0.4613377407200144,-2.454464530167928,6.039613253960852e-14,-2.4544645301679107
1.9254813703425846,-59.20040548070501,-59.79657210429218,0.5961666235871866,-2.300391167503915,-4.440892098500626e-14,-2.30039116750382
1.9354838709677402,-60.456006652742246,-61.19702567106861,0.7410190183263596,-2.1112056883540706,1.7053025658242404e-13,-2.111205688354475
1.9454863715928994,-61.47875596568566,-62.3724035672802,0.8936476015945809,-1.8878560642428095,1.270095140171179e-13,-1.8878560642426414
1.955488872218055,-62.27653274685787,-63.32844161921791,1.051908872360065,-1.6500814369112788,6.750155989720952e-14,-1.6500814369113492
1.9654913728432106,-62.8571873417734,-64.07089263461015,1.2137052928367316,-1.3927952942974562,2.327027459614328e-13,-1.3927952942972568
1.9754938734683662,-63.23049594017832,-64.60493585626197,1.374439916083637,-1.0968163143799998,5.3290705182007514e-14,-1.096816314379876
1.9854963740935219,-63.406051395498366,-64.93459439567695,1.5285430001785896,-0.7683777646823984,4.0945025148175773e-13,-0.7683777646824257
1.9954988747186775,-63.39028395704435,-65.06225456015576,1.6719706031113986,-0.4272785628844318,-2.1316282072803006e-14,-0.42727856288474675
2.0055013753438367,-63.18862596287428,-64.98839912573376,1.7997731628594615,-0.07166294430222564,-2.0872192862952943e-13,-0.07166294430213654
2.0155038759689923,-62.80820811358417,-64.71160143439998,1.9033933208157514,0.30996463280777764,1.8829382497642655e-13,0.30996463280766157
2.0255063765941514,-62.25485698261455,-64.22877702204995,1.973920039435364,0.7075967949983752,-6.217248937900877e-14,0.7075967949984356
2.035508877219307,-61.52908313513871,-63.53569096898,2.0066078338413114,1.0995749952773082,3.2862601528904634e-14,1.0995749952771487
2.045511377844459,-60.62746003222064,-62.627659224702334,2.0001991924816718,1.4784093575941277,1.9095836023552692e-13,1.4784093575941717
2.0555138784696183,-59.54590491198665,-61.50027628255684,1.9543713705702481,1.8438414523740523,2.8421709430404007e-13,1.8438414523741264
2.065516379094774,-58.27911736895923,-60.149992214920665,1.870874845961398,2.183152091787785,2.984279490192421e-13,2.1831520917876057
