t,vx,vxintra,vxinter,vy,vyintra,vyinter,fx,fy,ax,ay,cbocc
-5.0,-2.8700740964036115e-14,-2.8700740964036115e-14,0.0,-1.7278327443762767e-14,-1.7278327443762767e-14,0.0,-5.241507371327101e-19,-0.0,2.173243687194152e-5,0.0,0.0
-4.9989998999899985,3.3258806276914756e-9,-2.225826279986262e-15,3.325882853517756e-9,5.799758578623036e-12,-2.3037769925017022e-14,5.8082180305418275e-12,1.4218463346722371e-6,0.0,2.1731727058792185e-5,0.0,4.377423830407304e-20
-4.997999799979999,1.3326610701392298e-8,-3.417318420010106e-14,1.3326644874576495e-8,4.651325747860937e-11,-1.7278327443762767e-14,4.651597744194065e-11,2.8578874548557466e-6,0.0,2.1729588162800535e-5,0.0,7.046812406795075e-19
-4.996999699969997,3.001193459127751e-8,-1.5044405251023028e-14,3.001194963568277e-8,1.5705999646380355e-10,-2.3037769925017022e-14,1.5706539942112038e-10,4.3081686282627266e-6,0.0,2.1726005965083033e-5,0.0,3.588629843311561e-18
-4.995999599959996,5.335838183890585e-8,-2.306899513398284e-15,5.3358384145805363e-8,3.722270081209813e-10,-5.759442481254256e-15,3.722532170603017e-10,5.7727346121635904e-6,0.0,2.1720966201738618e-5,0.0,1.1407010561918658e-17
-4.994999499949994,8.331008715275538e-8,1.7168692710639654e-14,8.331006998406268e-8,7.26501834027893e-10,-1.7278327443762767e-14,7.265232806863635e-10,7.2516296454747594e-6,0.0,2.1714454564362943e-5,0.0,2.800387604050168e-17
-4.9939993999399945,1.197795733432653e-7,-2.6637877588527562e-14,1.1977959998114289e-7,1.2537442365318326e-9,-1.1518884962508511e-14,1.253765128975125e-9,8.7448974407926e-6,0.0,2.1706456700571e-5,0.0,5.838055879409689e-17
-4.992999299929993,1.6264928982473105e-7,2.8547629949697718e-15,1.6264928696996807e-7,1.987134363767306e-9,-1.1518884962508511e-14,1.987120922315598e-9,1.0252581176403704e-5,0.0,2.169695821452698e-5,0.0,1.087177309123833e-16
-4.9919991999199915,2.1177267597104806e-7,-2.986279064007598e-14,2.1177270583383868e-7,2.9588099047797114e-9,-5.759442481254256e-15,2.95880291007366e-9,1.1774723488226508e-5,0.0,2.1685944667483313e-5,0.0,1.8639493515093912e-16
-4.990999099909991,2.6697651718609345e-7,1.0169370249689663e-14,2.6697650701672324e-7,4.199912165065191e-9,-2.879721240627128e-14,4.1999234550030315e-9,1.3311366461745545e-5,0.0,2.167340157832676e-5,0.0,3.00007661092413e-16
-4.98999899989999,3.280624618587496e-7,-1.3994957290669796e-14,3.2806247585370684e-7,5.7403326511014545e-9,0.0,5.740339431933199e-9,1.4862551623893527e-5,0.0,2.165931442413296e-5,0.0,4.593820547411928e-16
-4.988998899889989,3.9480978492584384e-7,-2.3367923854125858e-14,3.9480980829376767e-7,7.608494211533492e-9,-3.4556654887525534e-14,7.608512550725174e-9,1.6428319934888694e-5,0.0,2.164366864072924e-5,0.0,6.755873923360291e-16
-4.987998799879987,4.669775720802693e-7,-7.800202920449922e-16,4.669775728602896e-7,9.831379834385977e-9,-2.3037769925017022e-14,9.831386988885994e-9,1.800871178004095e-5,0.0,2.1626449623265248e-5,0.0,9.609464688645446e-16
-4.986998699869987,5.443073472210977e-7,2.1258386912141342e-14,5.443073259627108e-7,1.2434296509921544e-8,-2.3037769925017022e-14,1.2434285454629344e-8,1.9603766961519202e-5,0.0,2.1607642726792386e-5,0.0,1.3290440682367916e-15
-4.985998599859986,6.26525865435861e-7,2.0425134237805783e-14,6.265258450107265e-7,1.5440806117331004e-8,-1.7278327443762767e-14,1.5440824506077158e-8,2.1213524690080397e-5,0.0,2.1587233266850868e-5,0.0,1.7947337160447974e-15
-4.9849984998499846,7.133479257038788e-7,-1.7728830085466124e-14,7.133479434327087e-7,1.887284061358297e-8,-1.7278327443762767e-14,1.887284969022751e-8,2.2838023576762484e-5,0.0,2.1565206520065397e-5,0.0,2.3741429275213937e-15
-4.983998399839984,8.044793354460908e-7,3.593430225980125e-15,8.044793318526607e-7,2.2750379504644916e-8,-1.1518884962508511e-14,2.275039076098112e-8,2.4477301624524436e-5,0.0,2.1541547724749225e-5,0.0,3.0846771741976898e-15
-4.982998299829983,8.9961946964071e-7,-1.9836734148038964e-14,8.996194894774442e-7,2.7091622628757606e-8,-1.1518884962508511e-14,2.709163697332047e-8,2.6131396219879146e-5,0.0,2.1516242081516388e-5,0.0,3.945022803551512e-15
-4.981998199819982,9.984644927692467e-7,-1.73640005384208e-14,9.984645101332472e-7,3.1912938321452765e-8,-5.759442481254256e-15,3.1912932175666475e-8,2.780034412445911e-5,0.0,2.1489274753902305e-5,0.0,4.975149157902209e-15
-4.98099809980998,1.10070985807403e-6,-3.0970791498790555e-14,1.1007098890448213e-6,3.722875974558841e-8,-2.3037769925017022e-14,3.7228789173992774e-8,2.9484181466559245e-5,0.0,2.1460630868993223e-5,0.0,6.196310137177241e-15
-4.979997999799981,1.206053218382531e-6,8.639647077855717e-16,1.2060532175185667e-6,4.3051924698455265e-8,-2.879721240627128e-14,4.305192257102838e-8,3.1182943732640375e-5,0.0,2.143029551806379e-5,0.0,7.631045450403801e-15
-4.978997899789979,1.3141967923574187e-6,3.712171618817717e-14,1.3141967552357026e-6,4.939328972913049e-8,-2.3037769925017022e-14,4.939329902034562e-8,3.289666575880717e-5,0.0,2.1398253757222785e-5,0.0,9.30318179913183e-15
-4.977997799779978,1.4248498578624096e-6,4.9131222938156145e-15,1.4248498529492877e-6,5.6262202412761156e-8,-2.3037769925017022e-14,5.626220364189749e-8,3.462538172222289e-5,0.0,2.13644906080686e-5,0.0,1.1237834218702474e-14
-4.976997699769978,1.537731224728688e-6,2.4109462269649088e-14,1.5377312006192256e-6,6.366629977007742e-8,-2.879721240627128e-14,6.366632118589294e-8,3.63691251325095e-5,0.0,2.1328991058351975e-5,0.0,1.3461407807536136e-14
-4.975997599759976,1.6525708534631526e-6,-2.5327193664030156e-14,1.6525708787903466e-6,7.161183079617142e-8,-2.3037769925017022e-14,7.161183034130656e-8,3.812792882312156e-5,0.0,2.129174006264796e-5,0.0,1.6001600047953722e-14
-4.974997499749975,1.7691121747762405e-6,-2.1138409953570643e-14,1.7691121959146503e-6,8.010350095555036e-8,-2.3037769925017022e-14,8.01035094487527e-8,3.9901824942648436e-5,0.0,2.1252722543036808e-5,0.0,1.8887403907156328e-14
-4.973997399739974,1.8871132652092847e-6,-3.0912238614817716e-14,1.8871132961215235e-6,8.914483502701277e-8,-2.3037769925017022e-14,8.914485179153729e-8,4.169084494611396e-5,0.0,2.121192338979297e-5,0.0,2.2149111890374806e-14
-4.972997299729974,2.0063485027254555e-6,-2.4561502021099776e-14,2.0063485272869575e-6,9.873818862253347e-8,-1.7278327443762767e-14,9.873818852015722e-8,4.349501958623354e-5,0.0,2.1169327462083074e-5,0.0,2.5818321203927208e-14
-4.971997199719972,2.126609582868682e-6,2.0213443005674994e-14,2.126609562655239e-6,1.0888478274391849e-7,-2.879721240627128e-14,1.0888481727635817e-7,4.531437890462561e-5,0.0,2.112491958867293e-5,0.0,2.9927940149972893e-14
-4.970997099709971,2.247706277066806e-6,4.1204062289806475e-15,2.2477062729464e-6,1.1958511846266372e-7,-2.3037769925017022e-14,1.1958513456249352e-7,4.714895222299787e-5,0.0,2.1078684568643004e-5,0.0,3.451219586138119e-14
-4.969996999699971,2.369467347715604e-6,-1.140345788459503e-15,2.3694673488559497e-6,1.3083875230169805e-7,-2.3037769925017022e-14,1.3083876990509656e-7,4.899876813429609e-5,0.0,2.1030607172112847e-5,0.0,3.9606643459586476e-14
-4.968996899689969,2.4917406473633076e-6,-3.0727571812185005e-14,2.491740678090879e-6,1.4264472819356964e-7,-1.1518884962508511e-14,1.4264471989790162e-7,5.086385449383365e-5,0.0,2.098067214097401e-5,0.0,4.524817668768502e-14
-4.967996799679968,2.6143934893778545e-6,4.255528280203408e-15,2.614393485122326e-6,1.550014680510386e-7,0.0,1.550014803355003e-7,5.274423841035141e-5,0.0,2.0928864189632832e-5,0.0,5.1475040051377806e-14
-4.966996699669966,2.7373122481414143e-6,4.768992088571145e-15,2.7373122433724223e-6,1.6790716916860834e-7,5.759442481254256e-15,1.6790717472437754e-7,5.4639946237085814e-5,0.0,2.0875168005761134e-5,0.0,5.832684248674928e-14
-4.965996599659967,2.860402385173282e-6,1.133592397027829e-14,2.860402373837358e-6,1.8135966599590588e-7,-1.1518884962508511e-14,1.8135967756511944e-7,5.6551003562775164e-5,0.0,2.0819568251056532e-5,0.0,6.584457252613301e-14
-4.964996499649965,2.9835877630072268e-6,1.6605684121922453e-14,2.9835877464015427e-6,1.9535671235036349e-7,0.0,1.953567310259956e-7,5.847743520265788e-5,0.0,2.0762049562011114e-5,0.0,7.407061493897655e-14
-4.963996399639964,3.1068100347467923e-6,3.4261632667728934e-14,3.1068100004851605e-6,2.0989606204941355e-7,0.0,2.0989605375422365e-7,6.041926518940433e-5,0.0,2.070259655069007e-5,0.0,8.304876879690232e-14
-4.962996299629962,3.230027736687152e-6,3.166278513756356e-14,3.2300277050243666e-6,2.2497545739160337e-7,1.1518884962508511e-14,2.2497544068984173e-7,6.23765167640501e-5,0.0,2.064119380551844e-5,0.0,9.28242668875218e-14
-4.961996199619962,3.3532153790584126e-6,-5.503128260928723e-16,3.353215379608725e-6,2.405928480154096e-7,-5.759442481254256e-15,2.405928529725052e-7,6.434921236687684e-5,0.0,2.0577825892077773e-5,0.0,1.0344379639194815e-13
-4.960996099609961,3.4763624248296336e-6,2.6239886651726123e-14,3.4763623985897467e-6,2.567465003286455e-7,-1.1518884962508511e-14,2.5674649728928326e-7,6.633737362828402e-5,0.0,2.05124773539109e-5,0.0,1.1495552071395072e-13
-4.959995999599959,3.5994717711234146e-6,-2.914664378048351e-14,3.599471800270058e-6,2.7343489383849586e-7,-5.759442481254256e-15,2.734348941852066e-7,6.834102135958985e-5,0.0,2.0445132713337375e-5,0.0,1.2740910236559311e-13
-4.958995899589959,3.7225590233337804e-6,-6.40394201609251e-16,3.722559023974175e-6,2.906569342508893e-7,-5.759442481254256e-15,2.906569350099945e-7,7.036017554384393e-5,0.0,2.0375776472276664e-5,0.0,1.408557267959112e-13
-4.957995799579958,3.8456505760097686e-6,-2.1471711048323035e-14,3.8456505974814795e-6,3.0841193619217063e-7,-5.759442481254256e-15,3.084119274129219e-7,7.239485532659206e-5,0.0,2.0304393113080832e-5,0.0,1.5534812702268934e-13
-4.956995699569957,3.968782817393827e-6,2.135297231415427e-14,3.968782796040855e-6,3.2669961744965815e-7,-1.7278327443762767e-14,3.2669962951371533e-7,7.444507900660375e-5,0.0,2.0230967099377524e-5,0.0,1.7094060893369563e-13
-4.955995599559955,4.092000315799021e-6,2.2758241686325428e-14,4.092000293040778e-6,3.4552027175491845e-7,1.1518884962508511e-14,3.455202730043648e-7,7.651086402657878e-5,0.0,2.015548287692099e-5,0.0,1.8768907715110116e-13
-4.954995499549955,4.215354828064973e-6,5.5707162615997474e-15,4.2153548224942566e-6,3.648745441655095e-7,-1.7278327443762767e-14,3.648745755780856e-7,7.859222696382203e-5,0.0,2.007792487445318e-5,0.0,2.056510613211601e-13
-4.953995399539954,4.338903858166298e-6,-1.416611193813618e-14,4.33890387233241e-6,3.847637478343169e-7,-5.759442481254256e-15,3.8476374331060157e-7,8.068918352090415e-5,0.0,1.9998277504573114e-5,0.0,2.2488574268723178e-13
-4.952995299529952,4.462709439592827e-6,1.6083212152612218e-14,4.4627094235096145e-6,4.051894378108107e-7,-1.7278327443762767e-14,4.051894637268925e-7,8.280174851625867e-5,0.0,1.9916525164617607e-5,0.0,2.4545398084629007e-13
-4.951995199519953,4.586836727298548e-6,-2.14762151293832e-14,4.586836748774764e-6,4.261538717964435e-7,-2.3037769925017022e-14,4.2615389038687697e-7,8.492993587478006e-5,0.0,1.983265223754944e-5,0.0,2.6741834056964285e-13
-4.950995099509951,4.7113532939714e-6,1.0412589897795174e-14,4.71135328355881e-6,4.4765960122423446e-7,-2.879721240627128e-14,4.476596199171261e-7,8.70737586184031e-5,0.0,1.9746643092855678e-5,0.0,2.9084311857587786e-13
-4.94999499949995,4.83632757388761e-6,-5.333633604977031e-15,4.836327579221245e-6,4.697096440420438e-7,-2.879721240627128e-14,4.6970966249531435e-7,8.923322885661171e-5,0.0,1.9658482087455785e-5,0.0,3.157943701590964e-13
-4.948994899489949,4.961828371318564e-6,2.5285024103116122e-14,4.961828346033541e-6,4.923073868020506e-7,-1.7278327443762767e-14,4.923074068160904e-7,9.140835777696237e-5,0.0,1.956815356661883e-5,0.0,3.4233993558685196e-13
-4.9479947994799485,5.087923594954893e-6,3.345706403121276e-15,5.0879235916091875e-6,5.154565846607524e-7,-5.759442481254256e-15,5.154565806609152e-7,9.359915563556514e-5,0.0,1.9475641864889834e-5,0.0,3.7054946618774087e-13
-4.946994699469947,5.214679864255164e-6,5.530179626489555e-15,5.2146798587249855e-6,5.391612116334614e-7,-1.1518884962508511e-14,5.391612081578268e-7,9.580563174754034e-5,0.0,1.9380931307026686e-5,0.0,4.0049445006075313e-13
-4.945994599459946,5.342161540806449e-6,-2.3471517492578155e-14,5.342161564277967e-6,5.634255297076138e-7,-2.879721240627128e-14,5.634255648205134e-7,9.802779447743865e-5,0.0,1.9284006208945803e-5,0.0,4.322482373516753e-13
-4.944994499449946,5.4704304104567246e-6,-2.801612261876645e-14,5.470430438472848e-6,5.882541233994246e-7,-3.4556654887525534e-14,5.882541314185874e-7,0.00010026565122965816,0.0,1.9184850878677522e-5,0.0,4.658860650424101e-13
-4.943994399439944,5.5995450702256815e-6,8.948767615376515e-15,5.599545061276914e-6,6.136514965929141e-7,-2.879721240627128e-14,6.136515476709951e-7,0.00010251920843881861,0.0,1.9083449617330838e-5,0.0,5.014850812226447e-13
-4.942994299429943,5.729560513085334e-6,2.1150289198045507e-14,5.729560491935045e-6,6.396225390547489e-7,-1.7278327443762767e-14,6.396225666841107e-7,0.00010478847156011425,0.0,1.897978672006888e-5,0.0,5.391243688251092e-13
-4.941994199419942,5.8605280172104194e-6,2.988367803027385e-14,5.860527987326741e-6,6.661719850466487e-7,-2.879721240627128e-14,6.661720109721463e-7,0.00010707344505964648,0.0,1.88738464770927e-5,0.0,5.788849687831984e-13
-4.9409940994099415,5.992494793324492e-6,-9.954807916905162e-15,5.9924948032792995e-6,6.9330472433528e-7,-2.879721240627128e-14,6.933047308216451e-7,0.00010937413240473895,0.0,1.8765613174635345e-5,0.0,6.208499026047189e-13
